year,location_code,hs_product_code,normalized_distance,normalized_pci,product_status,rank,hs4_desc,hs2_code,hs2_desc
2019,DOM,2501,2.163651153749985,-1.1576891516593586,NA,40,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
1996,DOM,2515,2.2284899249003893,-1.4960272500138063,NA,34,"Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
1998,DOM,2515,2.206608245559703,-1.3820310490510948,NA,38,"Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
1999,DOM,2515,2.484791644909577,-1.2915937138078215,NA,19,"Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
2000,DOM,2515,2.2709300094692204,-1.4262751880261633,NA,31,"Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
2001,DOM,2515,2.093484936953286,-1.4182784529803367,NA,48,"Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
2003,DOM,2515,2.3019424386583203,-1.474903010476859,NA,26,"Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
2004,DOM,2515,2.1474200713566267,-1.5514950867139452,NA,37,"Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
2008,DOM,2515,2.161372888922505,-1.3233322663983946,NA,31,"Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
2014,DOM,2515,2.0941607258682624,-1.7380344577397582,NA,40,"Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
2018,DOM,2515,2.0498974556995564,-1.547573564446792,NA,48,"Marble, travertine, ecaussine and other calcareous stone; of an apparent specific gravity of less than 2.5, alabaster, whether cut by sawing etc, into blocks, slabs of a rectangular (square) shape",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
1996,DOM,2523,2.140332554670082,-1.0821599621565532,NA,40,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
1997,DOM,2523,2.170438047765382,-0.9152211808566556,NA,40,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
1998,DOM,2523,2.5824340646046315,-1.0537136910417733,NA,16,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
1999,DOM,2523,2.397875577803255,-1.1711745821163055,NA,24,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
2000,DOM,2523,2.515365645007265,-1.1736266485595863,NA,17,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
2001,DOM,2523,2.6945201727479855,-1.344624356471846,NA,12,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
2020,DOM,2523,2.4537715316713684,-1.1192468278218113,NA,26,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement"
2020,DOM,2603,2.54155173556182,-2.341528095884019,NA,21,Copper ores and concentrates,26,"Ores, slag and ash"
2012,DOM,2617,2.2872932436632794,-2.2724985586918502,absent,25,Ores and concentrates; n.e.s. in heading no. 2601,26,"Ores, slag and ash"
2013,DOM,2617,2.085823016074837,-1.9146766222315028,absent,41,Ores and concentrates; n.e.s. in heading no. 2601,26,"Ores, slag and ash"
2014,DOM,2617,2.29928300546594,-2.2655703469614363,absent,30,Ores and concentrates; n.e.s. in heading no. 2601,26,"Ores, slag and ash"
2015,DOM,2617,2.3889636148917144,-2.387431877111116,absent,25,Ores and concentrates; n.e.s. in heading no. 2601,26,"Ores, slag and ash"
2016,DOM,2617,2.162250316859828,-2.4680551954839647,absent,32,Ores and concentrates; n.e.s. in heading no. 2601,26,"Ores, slag and ash"
2019,DOM,2617,2.2136273651826883,-2.590912153733156,absent,33,Ores and concentrates; n.e.s. in heading no. 2601,26,"Ores, slag and ash"
1996,DOM,2709,2.112047706907869,-2.479050171649621,NA,44,Petroleum oils and oils obtained from bituminous minerals; crude,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
1997,DOM,2709,2.3679617138310087,-2.489637381892571,NA,26,Petroleum oils and oils obtained from bituminous minerals; crude,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
1998,DOM,2709,2.1638788728707805,-2.4750992674554273,NA,40,Petroleum oils and oils obtained from bituminous minerals; crude,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
1999,DOM,2709,2.3171293677098457,-2.602186171781493,NA,29,Petroleum oils and oils obtained from bituminous minerals; crude,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2001,DOM,2709,2.1630747340373593,-2.6677552611926365,NA,37,Petroleum oils and oils obtained from bituminous minerals; crude,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2009,DOM,2709,2.0269098475624254,-3.0539986183017525,NA,33,Petroleum oils and oils obtained from bituminous minerals; crude,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2011,DOM,2709,1.946521774130284,-2.7161021296324557,NA,48,Petroleum oils and oils obtained from bituminous minerals; crude,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2016,DOM,2709,1.871210392742506,-2.778480197906164,absent,50,Petroleum oils and oils obtained from bituminous minerals; crude,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2002,DOM,2710,2.0923670059246406,-1.304924097316302,NA,42,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2003,DOM,2710,2.0270126895598857,-1.2560059541742234,NA,42,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2006,DOM,2710,1.9649320120817628,-1.191405832611293,NA,50,"Petroleum oils, oils from bituminous minerals, not crude; preparations n.e.s. containing less than 70% petroleum oils, oils from bituminous minerals; these being the basic constituents of the preparations",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2012,DOM,2716,1.8953338357061935,-0.5358422374583636,absent,50,Electrical energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2011,DOM,3102,2.079135428292139,-1.182748766654692,NA,36,"Fertilizers; mineral or chemical, nitrogenous",31,Fertilizers
2018,DOM,3102,2.136318568023588,-1.5265690589886736,absent,43,"Fertilizers; mineral or chemical, nitrogenous",31,Fertilizers
1995,DOM,3301,2.1845939703105257,-1.1568711958796989,NA,44,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
1996,DOM,3301,2.1136288474660003,-1.1755416542599937,NA,43,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2002,DOM,3301,2.3396971737960928,-1.3731432477186958,NA,28,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2003,DOM,3301,2.188732470728328,-1.196101973967725,NA,30,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2005,DOM,3301,2.01313204417685,-1.0952955786140288,NA,49,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2007,DOM,3301,2.082592082286612,-1.1854354845461992,NA,39,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2011,DOM,3301,1.957636351344769,-1.2374201779126073,NA,47,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2012,DOM,3301,1.9137719506259585,-1.100880433415929,NA,48,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2014,DOM,3301,2.0318080750967176,-1.3965783731964334,NA,48,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2015,DOM,3301,2.1521514167420617,-1.3946821542055232,NA,37,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2016,DOM,3301,2.2097423000344656,-1.418165175922183,NA,29,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2017,DOM,3301,2.2762148651955294,-1.5522410020521933,NA,33,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2018,DOM,3301,2.1418490896572453,-1.4147019150099684,NA,41,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2019,DOM,3301,2.1121131857100197,-1.383274772671025,NA,49,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
2020,DOM,3301,2.202988088119195,-1.5506810123010255,NA,37,"Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
1995,DOM,3401,2.3412324716443123,-1.3825320705848358,NA,33,"Soap; organic surface-active products and preparations for use as soap, in the form of bars, cakes, moulded pieces or shapes, containing soap or not; paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent",34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster"
1998,DOM,3401,2.070782510152401,-1.2163884598104462,NA,49,"Soap; organic surface-active products and preparations for use as soap, in the form of bars, cakes, moulded pieces or shapes, containing soap or not; paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent",34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster"
2019,DOM,3401,2.689821152527188,-1.1608745972902577,NA,12,"Soap; organic surface-active products and preparations for use as soap, in the form of bars, cakes, moulded pieces or shapes, containing soap or not; paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent",34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster"
2010,DOM,3602,1.952468867141817,-0.9943619688197796,NA,48,"Prepared explosives, other than propellent powders",36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
1996,DOM,3605,2.034044772706477,-1.337796472569655,NA,49,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
1997,DOM,3605,2.2628995865650943,-1.4272190491792085,NA,32,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
1998,DOM,3605,2.359670225505773,-1.324124622951571,NA,30,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
1999,DOM,3605,2.3169858826630296,-1.5079059357520523,NA,30,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
2000,DOM,3605,2.531940781633771,-1.581228282693786,NA,16,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
2001,DOM,3605,2.2488210434514495,-1.292785771947368,NA,32,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
2002,DOM,3605,2.5782147796261765,-1.4512808477411108,NA,17,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
2003,DOM,3605,2.3583178809202905,-1.293785646255355,NA,25,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
2004,DOM,3605,2.1358048642875764,-1.4735599944950533,NA,40,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
2005,DOM,3605,2.0885382867119753,-1.3239370472736085,NA,41,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
2007,DOM,3605,2.016887716773902,-1.3455216623239457,NA,46,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
2009,DOM,3605,2.0135127087507207,-1.4662550002024513,NA,36,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
2014,DOM,3605,2.1090300020672306,-1.315678900414173,absent,39,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
2015,DOM,3605,1.974594406438529,-1.359554551051342,absent,45,Matches; other than pyrotechnic articles of heading no. 3604,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
1995,DOM,4001,3.206410860565629,-3.0964313982655276,NA,6,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
1996,DOM,4001,3.538060808062524,-3.285345557597718,NA,3,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
1997,DOM,4001,2.8524835242808773,-2.8587527743930568,NA,10,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
1998,DOM,4001,2.868947925919738,-2.8649527074844476,NA,10,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
1999,DOM,4001,3.0838058440876557,-3.157263563646463,NA,6,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2000,DOM,4001,2.7135433130405273,-3.152848091640245,NA,13,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2001,DOM,4001,2.888592977483165,-2.879378233605893,NA,7,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2002,DOM,4001,2.7216315711488277,-2.8236040070737576,NA,11,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2003,DOM,4001,2.9814470907214736,-2.582642979726599,NA,7,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2004,DOM,4001,2.8670920228649113,-2.884099258789961,NA,9,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2005,DOM,4001,2.8724251186383705,-2.9564158051039113,NA,9,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2006,DOM,4001,2.938590767321157,-3.047685264339265,NA,6,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2007,DOM,4001,2.799351570902034,-3.386638739434254,NA,5,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2008,DOM,4001,2.6544343928262504,-3.3186687390608083,NA,7,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2009,DOM,4001,2.8962572361796246,-2.8838274067882863,NA,6,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2010,DOM,4001,2.1043491881020824,-3.1840539321854995,NA,38,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2011,DOM,4001,2.0205682040660475,-2.6731665253855548,NA,44,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2012,DOM,4001,2.103366470838513,-2.6543713263184565,absent,37,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2013,DOM,4001,2.275173313343896,-2.80560699378076,absent,27,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2016,DOM,4001,2.28322961149245,-2.6887983479718813,absent,25,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2020,DOM,4001,2.338037631872295,-2.7721570570480023,absent,30,"Natural rubber, balata, gutta-percha, guayule, chicle and similar gums; in primary forms or in plates, sheets or strip",40,Rubber and articles thereof
2005,DOM,4101,2.0356210956935303,-1.5037993338089377,NA,48,"Raw hides and skins of bovine or equine animals (fresh, salted, dried, limed, pickled, otherwise preserved but not tanned, parchment dressed or further prepared), whether or not dehaired or split",41,Raw hides and skins (other than furskins) and leather
2006,DOM,4101,2.0542410928736095,-1.415731924541777,NA,42,"Raw hides and skins of bovine or equine animals (fresh, salted, dried, limed, pickled, otherwise preserved but not tanned, parchment dressed or further prepared), whether or not dehaired or split",41,Raw hides and skins (other than furskins) and leather
2017,DOM,4101,2.365430757762587,-2.258182731029577,NA,25,"Raw hides and skins of bovine or equine animals (fresh, salted, dried, limed, pickled, otherwise preserved but not tanned, parchment dressed or further prepared), whether or not dehaired or split",41,Raw hides and skins (other than furskins) and leather
2001,DOM,4102,2.269000462466044,-1.8682410874962765,NA,30,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2002,DOM,4102,2.052659438734382,-1.5350516211678302,NA,48,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2006,DOM,4102,2.021461842357605,-1.7445724496881274,NA,46,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2008,DOM,4102,2.3609837735810517,-2.0411856315867247,NA,20,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2009,DOM,4102,2.004600085878093,-1.992929917108116,NA,37,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2010,DOM,4102,2.351144860947254,-1.8261695075420927,NA,17,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2011,DOM,4102,2.3791021343478733,-1.9293540091850572,NA,17,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2012,DOM,4102,2.1185043784185513,-1.946859761435576,absent,35,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2013,DOM,4102,2.4801229760339965,-1.8328442421277515,absent,18,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2014,DOM,4102,2.405751938513765,-1.9083524123984568,absent,26,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2015,DOM,4102,2.187631535817542,-1.8784201460611816,absent,35,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2016,DOM,4102,2.071899714722702,-1.7346196108400205,absent,37,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2017,DOM,4102,2.2083689873048535,-1.8431385739429855,absent,35,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
2018,DOM,4102,2.2123766640826035,-1.8905908358566303,absent,38,"Raw skins of sheep or lambs (fresh, salted, dried, limed, pickled or otherwise preserved, but not further prepared), whether or not with wool on or split",41,Raw hides and skins (other than furskins) and leather
1999,DOM,4103,2.026643890439108,-1.7770061599883171,NA,48,"Raw hides and skins n.e.s in headings no. 4101, 4102; fresh, salted, dried, pickled or otherwise preserved, not further prepared, whether or not dehaired or split",41,Raw hides and skins (other than furskins) and leather
2000,DOM,4103,2.1159620079519574,-1.826942175361742,NA,45,"Raw hides and skins n.e.s in headings no. 4101, 4102; fresh, salted, dried, pickled or otherwise preserved, not further prepared, whether or not dehaired or split",41,Raw hides and skins (other than furskins) and leather
2013,DOM,4103,1.9679438113765075,-1.9391787889581615,NA,47,"Raw hides and skins n.e.s in headings no. 4101, 4102; fresh, salted, dried, pickled or otherwise preserved, not further prepared, whether or not dehaired or split",41,Raw hides and skins (other than furskins) and leather
2016,DOM,4103,2.324283373465313,-2.177918295272489,NA,24,"Raw hides and skins n.e.s in headings no. 4101, 4102; fresh, salted, dried, pickled or otherwise preserved, not further prepared, whether or not dehaired or split",41,Raw hides and skins (other than furskins) and leather
2017,DOM,4103,1.9560303910222123,-2.180705602569892,NA,49,"Raw hides and skins n.e.s in headings no. 4101, 4102; fresh, salted, dried, pickled or otherwise preserved, not further prepared, whether or not dehaired or split",41,Raw hides and skins (other than furskins) and leather
2018,DOM,4103,2.3341018344079068,-2.1401035633624437,NA,25,"Raw hides and skins n.e.s in headings no. 4101, 4102; fresh, salted, dried, pickled or otherwise preserved, not further prepared, whether or not dehaired or split",41,Raw hides and skins (other than furskins) and leather
1995,DOM,4104,2.2826763652234145,-1.393605650345087,NA,36,"Leather of bovine or equine animals, without hair on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2000,DOM,4104,2.1034258701355815,-1.1789049669195095,NA,46,"Leather of bovine or equine animals, without hair on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2001,DOM,4104,2.3552982994094624,-1.4456607602240212,NA,25,"Leather of bovine or equine animals, without hair on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2002,DOM,4105,2.116388893187991,-1.9665415060224387,NA,39,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2003,DOM,4105,2.506448793269886,-2.091660263949043,NA,20,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2004,DOM,4105,2.376051295907765,-1.996383854508494,NA,25,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2005,DOM,4105,2.3315106030311195,-1.8041866520244256,NA,26,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
