year,location_code,hs_product_code,normalized_distance,normalized_pci,product_status,rank,hs4_desc,hs2_code,hs2_desc
2006,DOM,4105,2.31526744040368,-1.9380287795987683,NA,21,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2007,DOM,4105,2.248971580510971,-1.798605462202982,NA,25,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2008,DOM,4105,2.2772376772129768,-2.165343895151854,NA,24,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2009,DOM,4105,2.3640664735731964,-2.1214278657498187,NA,19,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2010,DOM,4105,2.3560298237171997,-2.181490780164911,NA,15,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2011,DOM,4105,2.875807007398795,-2.367571113940797,NA,5,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2012,DOM,4105,2.6908512064012755,-2.4537519698344856,absent,9,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2014,DOM,4105,2.5989050652041756,-2.589718081929751,NA,15,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2015,DOM,4105,2.7631602564857385,-2.4725584535428022,NA,10,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2016,DOM,4105,2.4380971164675023,-2.0683915495195095,NA,17,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2017,DOM,4105,2.597209205450711,-2.179066467393715,NA,14,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2018,DOM,4105,2.274984316751021,-2.015806289753252,NA,31,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2020,DOM,4105,2.129604637486413,-1.9873669180745348,absent,44,"Sheep or lamb skin leather, without wool on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2006,DOM,4106,2.367771748686331,-2.2940644864406687,NA,16,"Leather; goat or kid skin, without hair on, other than leather of heading no. 4108 or 4109, excluding leather of heading no. 4108 and 4109",41,Raw hides and skins (other than furskins) and leather
2008,DOM,4106,1.973467231777925,-2.7725753740293726,NA,50,"Leather; goat or kid skin, without hair on, other than leather of heading no. 4108 or 4109, excluding leather of heading no. 4108 and 4109",41,Raw hides and skins (other than furskins) and leather
2010,DOM,4106,2.0693140250100908,-2.388694374816587,NA,40,"Leather; goat or kid skin, without hair on, other than leather of heading no. 4108 or 4109, excluding leather of heading no. 4108 and 4109",41,Raw hides and skins (other than furskins) and leather
2011,DOM,4106,2.406634819913432,-2.3988016680745896,NA,13,"Leather; goat or kid skin, without hair on, other than leather of heading no. 4108 or 4109, excluding leather of heading no. 4108 and 4109",41,Raw hides and skins (other than furskins) and leather
2012,DOM,4106,2.255462983017098,-2.639666048268281,absent,27,"Leather; goat or kid skin, without hair on, other than leather of heading no. 4108 or 4109, excluding leather of heading no. 4108 and 4109",41,Raw hides and skins (other than furskins) and leather
2013,DOM,4106,2.109300061033499,-2.8639575355798836,NA,39,"Leather; goat or kid skin, without hair on, other than leather of heading no. 4108 or 4109, excluding leather of heading no. 4108 and 4109",41,Raw hides and skins (other than furskins) and leather
2015,DOM,4106,2.065940723294143,-2.6904637469299546,NA,41,"Leather; goat or kid skin, without hair on, other than leather of heading no. 4108 or 4109, excluding leather of heading no. 4108 and 4109",41,Raw hides and skins (other than furskins) and leather
2013,DOM,4107,1.9787593714017613,-1.403395151593748,NA,46,"Leather; of animals n.e.s. in chapter 41, without hair on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
2016,DOM,4107,1.8723956719595711,-1.3770737567475353,NA,49,"Leather; of animals n.e.s. in chapter 41, without hair on, excluding leather of heading no. 4108 or 4109",41,Raw hides and skins (other than furskins) and leather
1995,DOM,4109,2.1876739408423727,-1.5319208713233357,NA,43,"Patent leather and patent laminated leather, metallised leather",41,Raw hides and skins (other than furskins) and leather
1995,DOM,4402,2.2693664925679498,-1.593659193671222,NA,37,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
1996,DOM,4402,2.2547368581654488,-1.6794219577946747,NA,32,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
1997,DOM,4402,2.218437019633926,-1.6325910560421064,NA,36,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
1998,DOM,4402,2.333867464220194,-1.6143686963130257,NA,34,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
2000,DOM,4402,2.0833832911343317,-1.7625905566584998,NA,49,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
2006,DOM,4402,2.232830500728782,-1.785579410097714,NA,29,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
2008,DOM,4402,2.1384148098371267,-1.8466249453417736,NA,36,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
2009,DOM,4402,2.2206747815338166,-1.5784069309212725,NA,27,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
2010,DOM,4402,2.289189876139147,-1.7717971567404236,NA,20,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
2011,DOM,4402,2.4869236836271926,-1.774948230317158,NA,9,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
2017,DOM,4402,2.3878718856440244,-1.73353943952308,NA,22,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
2018,DOM,4402,2.353082799432166,-1.722922868845791,NA,24,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
2020,DOM,4402,2.114967938341127,-1.6447337355964755,NA,47,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44,Wood and articles of wood; wood charcoal
2011,DOM,4403,2.211952088430512,-1.7885417539616972,NA,32,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared",44,Wood and articles of wood; wood charcoal
2012,DOM,4403,2.044297542366638,-1.866245064021689,absent,41,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared",44,Wood and articles of wood; wood charcoal
2014,DOM,4403,2.129797834113727,-1.9067906110664985,absent,37,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared",44,Wood and articles of wood; wood charcoal
2015,DOM,4403,1.9302247057284116,-2.0017811719402507,absent,50,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared",44,Wood and articles of wood; wood charcoal
2001,DOM,4404,2.151395327533744,-1.2808976770575156,NA,40,"Hoopwood; split poles; piles, pickets, stakes of wood, pointed, not sawn lengthwise; wooden sticks, roughly trimmed, not turned, bent, etc., suitable for walking sticks, umbrellas, tool handles, etc.",44,Wood and articles of wood; wood charcoal
2008,DOM,4404,2.0519827313100465,-1.2214371101109955,NA,41,"Hoopwood; split poles; piles, pickets, stakes of wood, pointed, not sawn lengthwise; wooden sticks, roughly trimmed, not turned, bent, etc., suitable for walking sticks, umbrellas, tool handles, etc.",44,Wood and articles of wood; wood charcoal
1998,DOM,4407,2.133225192463506,-1.6205172937734318,NA,42,"Wood sawn or chipped lengthwise, sliced, peeled, whether or not planed, sanded or finger jointed, of a thickness exceeding 6mm",44,Wood and articles of wood; wood charcoal
1999,DOM,4407,2.0320604509562585,-1.641485786890188,NA,46,"Wood sawn or chipped lengthwise, sliced, peeled, whether or not planed, sanded or finger jointed, of a thickness exceeding 6mm",44,Wood and articles of wood; wood charcoal
2001,DOM,4407,2.1818591128306877,-1.5290603659236457,NA,35,"Wood sawn or chipped lengthwise, sliced, peeled, whether or not planed, sanded or finger jointed, of a thickness exceeding 6mm",44,Wood and articles of wood; wood charcoal
2002,DOM,4407,2.129250470221335,-1.4390222412329037,NA,38,"Wood sawn or chipped lengthwise, sliced, peeled, whether or not planed, sanded or finger jointed, of a thickness exceeding 6mm",44,Wood and articles of wood; wood charcoal
2003,DOM,4407,1.994968667818148,-1.412865520601872,NA,50,"Wood sawn or chipped lengthwise, sliced, peeled, whether or not planed, sanded or finger jointed, of a thickness exceeding 6mm",44,Wood and articles of wood; wood charcoal
2005,DOM,4407,2.04283570416667,-1.7232129211980851,NA,47,"Wood sawn or chipped lengthwise, sliced, peeled, whether or not planed, sanded or finger jointed, of a thickness exceeding 6mm",44,Wood and articles of wood; wood charcoal
2008,DOM,4407,2.0662608469973818,-1.8760071465801584,NA,40,"Wood sawn or chipped lengthwise, sliced, peeled, whether or not planed, sanded or finger jointed, of a thickness exceeding 6mm",44,Wood and articles of wood; wood charcoal
2009,DOM,4407,1.9334119209081095,-1.6331553660374951,NA,41,"Wood sawn or chipped lengthwise, sliced, peeled, whether or not planed, sanded or finger jointed, of a thickness exceeding 6mm",44,Wood and articles of wood; wood charcoal
2010,DOM,4407,2.179619635944403,-1.6513250055610729,NA,27,"Wood sawn or chipped lengthwise, sliced, peeled, whether or not planed, sanded or finger jointed, of a thickness exceeding 6mm",44,Wood and articles of wood; wood charcoal
2011,DOM,4407,2.075329066232385,-1.5890043283364057,NA,37,"Wood sawn or chipped lengthwise, sliced, peeled, whether or not planed, sanded or finger jointed, of a thickness exceeding 6mm",44,Wood and articles of wood; wood charcoal
2012,DOM,4407,2.114654136522205,-1.536846434434965,absent,36,"Wood sawn or chipped lengthwise, sliced, peeled, whether or not planed, sanded or finger jointed, of a thickness exceeding 6mm",44,Wood and articles of wood; wood charcoal
1997,DOM,4409,2.105375063723252,-1.5637785309415315,NA,45,"Wood (including strips, friezes for parquet flooring, not assembled), continuously shaped (tongued, grooved, v-jointed, beaded or the like) along any edge or face, whether or not planed, sanded or finger-jointed",44,Wood and articles of wood; wood charcoal
1998,DOM,4409,2.0763903102718055,-1.2929546787121369,NA,47,"Wood (including strips, friezes for parquet flooring, not assembled), continuously shaped (tongued, grooved, v-jointed, beaded or the like) along any edge or face, whether or not planed, sanded or finger-jointed",44,Wood and articles of wood; wood charcoal
1999,DOM,4409,2.044436036243781,-1.1977375496509333,NA,44,"Wood (including strips, friezes for parquet flooring, not assembled), continuously shaped (tongued, grooved, v-jointed, beaded or the like) along any edge or face, whether or not planed, sanded or finger-jointed",44,Wood and articles of wood; wood charcoal
2000,DOM,4409,2.084907441628729,-1.1344479115367936,NA,48,"Wood (including strips, friezes for parquet flooring, not assembled), continuously shaped (tongued, grooved, v-jointed, beaded or the like) along any edge or face, whether or not planed, sanded or finger-jointed",44,Wood and articles of wood; wood charcoal
